timestamp,s_CPU (%),s_MEM (%),s_pods,decision_action,decision_action_by,epsilon,s'_CPU (%),s'_MEM (%),s'_pods,s'_latency (ms),s'_drop_packets (%),is_done,reward
2024-12-27 04:28:34.444526,27.41,74.97,5,-1,Random,0.5,9.29,76.95,4,852.1666666666666,0.0,True,-0.953441
2024-12-27 04:30:34.430737,18.28,78.41,5,-1,Random,0.5,22.8,81.42,4,759.5,0.0,True,-0.929005
2024-12-27 04:32:34.423030,11.91,77.49,5,-1,Random,0.5,13.81,80.55,4,797.5,0.0,True,-0.939177
2024-12-27 04:33:44.543905,9.58,77.97,5,0,Policy,0.5,9.58,77.97,5,1178.6666666666667,0.0,True,-1.136973
2024-12-27 04:35:34.437379,9.04,86.69,5,-1,Random,0.5,10.66,80.3,4,717.5,0.0,True,-0.917502
2024-12-27 04:36:45.002161,11.12,75.77,5,0,Policy,0.5,11.12,75.77,5,807.3333333333334,0.0,True,-1.048011
2024-12-27 04:38:19.427503,11.02,78.22,5,-1,Policy,0.5,13.74,81.03,4,793.6666666666666,0.0,True,-0.938161
2024-12-27 04:40:19.425373,16.64,78.7,5,-1,Random,0.5,20.88,90.58,4,751.6666666666666,0.0,True,-0.92688
2024-12-27 04:41:29.655348,8.13,71.69,5,0,Policy,0.5,8.13,71.69,5,1763.5,0.0,True,-1.25018
2024-12-27 04:43:34.412647,14.49,85.59,5,-1,Random,0.5,16.73,79.54,4,751.1666666666666,0.0,True,-0.926744
2024-12-27 04:44:44.536932,11.85,85.58,5,0,Policy,0.5,11.85,85.58,5,1282.3333333333333,0.0,True,-1.159104
2024-12-27 04:46:19.413631,15.33,90.57,5,-1,Random,0.5,7.46,79.82,4,730.5,0.0,True,-0.921092
2024-12-27 04:48:34.404303,19.54,75.89,5,-1,Random,0.5,10.26,88.07,4,708.0,0.0,True,-0.914862
2024-12-27 04:50:04.399451,9.52,77.5,5,-1,Random,0.5,10.66,81.4,4,719.6666666666666,0.0,True,-0.918103
2024-12-27 04:52:19.399893,15.45,71.4,5,-1,Random,0.5,13.14,71.62,4,956.3333333333334,0.0,True,-0.97949
2024-12-27 04:54:19.395723,13.03,78.4,5,-1,Policy,0.5,12.47,80.97,4,693.0,0.0,True,-0.910662
2024-12-27 04:55:29.025814,11.17,77.8,5,0,Policy,0.5,11.17,77.8,5,1098.6666666666667,0.0,True,-1.119162
2024-12-27 04:57:19.384905,11.88,80.79,5,-1,Random,0.5,12.13,75.38,4,645.1666666666666,0.0,True,-0.897017
2024-12-27 04:59:19.364265,18.73,85.18,5,-1,Random,0.5,0.14,80.33,4,697.3333333333334,0.0,True,-0.911879
2024-12-27 05:01:19.369109,11.49,73.81,5,-1,Random,0.5,14.33,75.42,4,729.0,0.0,True,-0.920679
2024-12-27 05:02:29.233535,12.89,79.35,5,0,Policy,0.5,12.89,79.35,5,1271.5,0.0,True,-1.156839
2024-12-27 05:04:34.360409,12.51,84.76,5,-1,Random,0.5,12.15,79.34,4,685.6666666666666,0.0,True,-0.908595
2024-12-27 05:06:34.375235,11.4,77.12,5,-1,Policy,0.5,15.42,79.46,4,816.8333333333334,0.0,True,-0.944271
2024-12-27 05:08:34.390170,13.4,81.41,5,-1,Random,0.5,7.91,79.0,4,817.8333333333334,0.0,True,-0.944533
2024-12-27 05:09:44.946312,18.12,91.4,5,0,Policy,0.5,18.12,91.4,5,784.3333333333334,0.0,True,-1.041913
2024-12-27 05:10:55.409562,14.43,86.21,5,0,Policy,0.5,14.43,86.21,5,770.3333333333334,0.0,True,-1.038163
2024-12-27 05:12:49.326166,10.68,94.84,5,-1,Random,0.5,1.11,82.49,4,777.3333333333334,0.0,True,-0.933806
2024-12-27 05:14:19.331616,9.37,70.83,5,-1,Random,0.5,11.67,71.65,4,650.8333333333334,0.0,True,-0.898654
2024-12-27 05:15:29.451976,20.53,78.33,5,0,Policy,0.5,20.53,78.33,5,985.5,0.0,True,-1.092772
2024-12-27 05:17:34.341199,14.05,83.64,5,-1,Policy,0.5,2.26,76.51,4,673.1666666666666,0.0,True,-0.905052
2024-12-27 05:19:04.308289,2.08,78.12,5,-1,Random,0.5,13.46,73.26,4,800.3333333333334,0.0,True,-0.939927
2024-12-27 05:20:14.619612,15.29,76.85,5,0,Policy,0.5,15.29,76.85,5,803.6666666666666,0.0,True,-1.047044
2024-12-27 05:21:49.313798,9.05,80.2,5,-1,Random,0.5,11.28,83.65,4,732.1666666666666,0.0,True,-0.921551
2024-12-27 05:23:49.286531,18.75,79.01,5,-1,Random,0.5,11.11,81.27,4,831.5,0.0,True,-0.948098
2024-12-27 05:25:19.292976,11.13,76.92,5,-1,Random,0.5,13.23,84.42,4,693.5,0.0,True,-0.910803
2024-12-27 05:26:49.294372,21.76,73.15,5,-1,Random,0.5,15.52,74.86,4,879.5,0.0,True,-0.960415
2024-12-27 05:27:59.308873,18.3,76.51,5,0,Policy,0.5,18.3,76.51,5,1243.1666666666667,0.0,True,-1.150863
2024-12-27 05:29:09.378628,9.42,83.11,5,0,Policy,0.5,9.42,83.11,5,761.6666666666666,0.0,True,-1.035827
2024-12-27 05:30:19.698508,14.33,91.59,5,0,Policy,0.5,14.33,91.59,5,848.5,0.0,True,-1.058733
2024-12-27 05:31:49.275151,11.56,79.4,5,-1,Policy,0.5,14.51,77.84,4,695.6666666666666,0.0,True,-0.911411
2024-12-27 05:33:49.255130,18.76,74.85,5,-1,Random,0.5,17.89,86.85,4,766.1666666666666,0.0,True,-0.930805
2024-12-27 05:35:19.237856,15.04,77.41,5,-1,Random,0.5,20.05,85.14,4,774.5,0.0,True,-0.933046
2024-12-27 05:37:19.236716,22.02,77.19,5,-1,Policy,0.5,16.77,92.28,4,715.5,0.0,True,-0.916948
2024-12-27 05:39:19.240217,28.21,91.25,5,-1,Random,0.5,0.13,78.1,4,746.8333333333334,0.0,True,-0.925565
2024-12-27 05:40:30.137283,13.75,77.44,5,0,Policy,0.5,13.75,77.44,5,1024.5,0.0,True,-1.102033
2024-12-27 05:41:40.991609,11.0,92.01,5,0,Policy,0.5,11.0,92.01,5,870.8333333333334,0.0,True,-1.064451
2024-12-27 05:43:19.199392,11.97,81.54,5,-1,Random,0.5,14.93,81.26,4,833.6666666666666,0.0,True,-0.948661
2024-12-27 05:44:49.201035,20.83,76.33,5,-1,Policy,0.5,15.44,78.88,4,799.0,0.0,True,-0.939574
2024-12-27 05:45:59.390554,23.59,84.31,5,0,Policy,0.5,23.59,84.31,5,787.8333333333334,0.0,True,-1.042846
2024-12-27 05:47:49.180577,12.56,76.73,5,-1,Random,0.5,15.66,79.16,4,646.8333333333334,0.0,True,-0.897499
2024-12-27 05:48:59.486265,14.57,84.18,5,0,Policy,0.5,14.57,84.18,5,718.0,0.0,True,-1.023877
2024-12-27 05:50:34.199158,10.65,76.77,5,-1,Random,0.5,13.28,79.12,4,820.8333333333334,0.0,True,-0.945318
2024-12-27 05:52:04.205146,24.9,73.81,5,-1,Random,0.5,16.68,74.09,4,743.5,0.0,True,-0.924656
2024-12-27 05:53:14.413148,18.42,86.03,5,0,Policy,0.5,18.42,86.03,5,738.1666666666666,0.0,True,-1.029433
2024-12-27 05:55:04.167090,10.32,77.37,5,-1,Policy,0.5,12.87,79.87,4,796.6666666666666,0.0,True,-0.938957
2024-12-27 05:57:04.173551,12.32,73.07,5,-1,Random,0.5,15.29,85.08,4,697.5,0.0,True,-0.911926
2024-12-27 05:59:04.169939,12.54,87.49,5,-1,Policy,0.5,15.51,82.44,4,788.3333333333334,0.0,True,-0.936743
2024-12-27 06:01:04.181677,12.74,79.64,5,-1,Random,0.5,21.39,82.68,4,798.0,0.0,True,-0.93931
2024-12-27 06:02:34.163382,22.27,86.95,5,-1,Policy,0.5,2.62,79.08,4,811.1666666666666,0.0,True,-0.942783
2024-12-27 06:04:34.145772,21.86,73.4,5,-1,Random,0.5,11.01,81.06,4,720.5,0.0,True,-0.918333
2024-12-27 06:06:34.142836,15.71,84.3,5,-1,Random,0.5,13.72,81.86,4,790.0,0.0,True,-0.937187
2024-12-27 06:07:43.964826,15.53,72.05,5,0,Policy,0.5,15.53,72.05,5,981.6666666666666,0.0,True,-1.091852
2024-12-27 06:09:34.144038,14.11,86.02,5,-1,Random,0.5,15.97,81.53,4,766.8333333333334,0.0,True,-0.930985
2024-12-27 06:11:34.145368,10.13,75.68,5,-1,Random,0.5,14.94,77.73,4,722.6666666666666,0.0,True,-0.918932
2024-12-27 06:12:44.037138,13.24,87.58,5,0,Policy,0.5,13.24,87.58,5,1456.8333333333333,0.0,True,-1.19418
2024-12-27 06:13:53.941544,11.1,84.04,5,0,Policy,0.5,11.1,84.04,5,872.3333333333334,0.0,True,-1.064833
2024-12-27 06:15:04.321567,12.67,90.0,5,0,Policy,0.5,12.67,90.0,5,776.0,0.0,True,-1.039685
2024-12-27 06:16:34.121539,11.43,84.59,5,-1,Random,0.5,14.57,72.94,4,830.0,0.0,True,-0.947708
2024-12-27 06:18:34.101603,20.06,84.81,5,-1,Policy,0.5,15.26,76.79,4,845.1666666666666,0.0,True,-0.951638
2024-12-27 06:20:04.110147,15.08,82.28,5,-1,Random,0.5,18.82,86.0,4,796.0,0.0,True,-0.93878
2024-12-27 06:21:34.088268,20.58,76.09,5,-1,Random,0.5,15.56,77.45,4,669.6666666666666,0.0,True,-0.904055
2024-12-27 06:23:04.081936,20.91,76.92,5,-1,Random,0.5,12.92,81.68,4,735.3333333333334,0.0,True,-0.92242
2024-12-27 06:25:04.088785,14.07,77.6,5,-1,Random,0.5,13.24,80.95,4,710.6666666666666,0.0,True,-0.915604
2024-12-27 06:26:14.147213,12.91,73.45,5,0,Policy,0.5,12.91,73.45,5,1228.1666666666667,0.0,True,-1.147669
2024-12-27 06:27:49.085761,11.74,80.78,5,-1,Random,0.5,14.64,75.06,4,782.1666666666666,0.0,True,-0.935099
2024-12-27 06:29:49.103487,20.25,78.91,5,-1,Random,0.5,11.83,73.23,4,800.8333333333334,0.0,True,-0.940059
2024-12-27 06:30:59.194732,17.15,83.71,5,0,Policy,0.5,17.15,83.71,5,750.0,0.0,True,-1.032663
2024-12-27 06:32:49.073716,22.13,83.45,5,-1,Policy,0.5,14.48,77.37,4,917.5,0.0,True,-0.969945
2024-12-27 06:34:19.091523,20.7,74.26,5,-1,Random,0.5,20.5,74.52,4,794.8333333333334,0.0,True,-0.93847
2024-12-27 06:35:49.076397,24.54,84.88,5,-1,Random,0.5,28.56,82.68,4,844.1666666666666,0.0,True,-0.95138
2024-12-27 06:37:49.058031,18.34,77.49,5,-1,Random,0.5,27.17,84.32,4,701.6666666666666,0.0,True,-0.913093
2024-12-27 06:38:59.385995,22.95,92.28,5,0,Policy,0.5,22.95,92.28,5,1332.1666666666667,0.0,True,-1.169388
2024-12-27 06:40:09.780826,15.89,82.83,5,0,Policy,0.5,15.89,82.83,5,775.6666666666666,0.0,True,-1.039595
2024-12-27 06:41:49.047368,19.38,79.9,5,-1,Random,0.5,2.72,77.08,4,717.0,0.0,True,-0.917364
2024-12-27 06:43:19.044255,26.23,75.71,5,-1,Random,0.5,21.46,69.89,4,762.8333333333334,0.0,True,-0.929906
2024-12-27 06:44:29.737178,25.07,75.63,5,0,Policy,0.5,25.07,75.63,5,833.1666666666666,0.0,True,-1.054768
2024-12-27 06:46:19.025165,12.88,81.12,5,-1,Random,0.5,14.28,76.36,4,800.1666666666666,0.0,True,-0.939883
2024-12-27 06:47:49.032033,17.93,82.04,5,-1,Random,0.5,17.6,82.49,4,721.0,0.0,True,-0.918472
2024-12-27 06:48:58.927967,23.63,77.57,5,0,Policy,0.5,23.63,77.57,5,1227.5,0.0,True,-1.147527
2024-12-27 06:50:33.992928,14.27,81.24,5,-1,Random,0.5,17.8,75.48,4,707.6666666666666,0.0,True,-0.914769
2024-12-27 06:52:49.002355,27.53,77.04,5,-1,Policy,0.5,5.22,79.63,4,815.5,0.0,True,-0.943921
2024-12-27 06:54:19.000062,17.33,77.71,5,-1,Random,0.5,19.36,80.7,4,841.3333333333334,0.0,True,-0.950648
2024-12-27 06:55:29.321384,27.11,76.7,5,0,Policy,0.5,27.11,76.7,5,938.5,0.0,True,-1.081367
2024-12-27 06:56:39.717049,22.88,86.76,5,0,Policy,0.5,22.88,86.76,5,850.6666666666666,0.0,True,-1.059291
2024-12-27 06:58:33.990380,15.13,85.54,5,-1,Random,0.5,18.88,79.62,4,791.1666666666666,0.0,True,-0.937497
2024-12-27 07:00:03.979190,18.09,81.31,5,-1,Random,0.5,14.84,78.12,4,769.5,0.0,True,-0.931703
2024-12-27 07:01:33.985174,23.38,86.36,5,-1,Policy,0.5,17.66,78.2,4,708.1666666666666,0.0,True,-0.914908
2024-12-27 07:03:03.964729,17.21,86.23,5,-1,Random,0.5,22.2,84.85,4,776.3333333333334,0.0,True,-0.933538
2024-12-27 07:04:33.963318,28.57,73.4,5,-1,Policy,0.5,13.11,78.28,4,769.0,0.0,True,-0.931568
2024-12-27 07:05:44.253254,18.18,82.08,5,0,Policy,0.5,18.18,82.08,5,949.0,0.0,True,-1.083939
2024-12-27 07:07:18.969059,15.33,81.93,5,-1,Policy,0.5,2.43,74.37,4,819.5,0.0,True,-0.944969
2024-12-27 07:08:29.182831,28.0,74.12,5,0,Policy,0.5,28.0,74.12,5,1064.1666666666667,0.0,True,-1.111271
2024-12-27 07:10:03.949271,18.46,82.23,5,-1,Random,0.5,23.05,75.94,4,742.8333333333334,0.0,True,-0.924473
2024-12-27 07:12:03.969280,23.66,79.33,5,-1,Random,0.5,19.28,78.96,4,663.3333333333334,0.0,True,-0.902246
2024-12-27 07:13:14.161168,17.74,81.22,5,0,Policy,0.5,17.74,81.22,5,756.5,0.0,True,-1.034428
2024-12-27 07:14:48.948296,12.78,84.62,5,-1,Policy,0.5,15.94,79.23,4,814.0,0.0,True,-0.943528
2024-12-27 07:16:48.944560,20.62,74.48,5,-1,Random,0.5,19.89,74.82,4,733.5,0.0,True,-0.921917
2024-12-27 07:18:48.932610,18.44,76.68,5,-1,Random,0.5,19.01,75.58,4,872.0,0.0,True,-0.958512
2024-12-27 07:20:48.924971,19.09,85.72,5,-1,Random,0.5,16.78,78.91,4,829.5,0.0,True,-0.947578
2024-12-27 07:23:03.929078,20.62,76.79,5,-1,Random,0.5,15.96,85.52,4,768.3333333333334,0.0,True,-0.931389
2024-12-27 07:24:33.920797,16.73,72.54,5,-1,Random,0.5,20.2,73.48,4,770.3333333333334,0.0,True,-0.931927
2024-12-27 07:26:03.923911,26.93,73.59,5,-1,Policy,0.5,16.86,73.15,4,813.1666666666666,0.0,True,-0.943309
2024-12-27 07:28:19.033037,34.32,84.42,5,-1,Random,0.5,4.84,77.69,4,744.0,0.0,True,-0.924792
2024-12-27 07:30:18.913143,20.98,81.1,5,-1,Policy,0.5,0.15,73.84,4,848.3333333333334,0.0,True,-0.952454
2024-12-27 07:31:29.223243,23.34,74.56,5,0,Policy,0.5,23.34,74.56,5,1005.0,0.0,True,-1.097425
2024-12-27 07:33:03.914929,15.06,84.92,5,-1,Random,0.5,18.79,80.67,4,969.1666666666666,0.0,True,-0.982603
2024-12-27 07:35:18.885774,41.17,85.6,5,-1,Random,0.5,25.17,83.9,4,751.5,0.0,True,-0.926835
2024-12-27 07:36:48.897402,21.55,76.41,5,-1,Random,0.5,24.4,81.86,4,711.1666666666666,0.0,True,-0.915743
2024-12-27 07:37:57.432337,23.12,84.62,5,0,Policy,0.5,23.12,84.62,5,1868.0,0.0,True,-1.267851
2024-12-27 07:39:33.932146,26.35,83.41,5,-1,Random,0.5,19.88,80.11,4,2106.5,0.0,True,-1.199646
2024-12-27 07:41:04.222840,27.49,77.78,5,0,Policy,0.5,27.49,77.78,5,4922.166666666667,0.0,True,-1.613058
2024-12-27 07:42:33.885968,21.91,84.56,5,-1,Policy,0.5,46.35,92.56,4,891.0,0.0,True,-0.963319
2024-12-27 07:44:48.874044,19.8,85.05,5,-1,Policy,0.5,33.88,90.0,4,1066.6666666666667,0.0,True,-1.005611
2024-12-27 07:47:03.868041,22.19,85.09,5,-1,Random,0.5,27.6,95.73,4,746.1666666666666,0.0,True,-0.925383
2024-12-27 07:48:33.860166,23.09,78.49,5,-1,Random,0.5,25.53,84.9,4,1256.8333333333333,0.0,True,-1.047519
2024-12-27 07:49:44.550293,30.41,85.09,5,0,Policy,0.5,30.41,85.09,5,1644.3333333333333,0.0,True,-1.229195
2024-12-27 07:51:18.857064,25.14,87.39,5,-1,Random,0.5,21.76,82.12,4,901.5,0.0,True,-0.965956
2024-12-27 07:53:18.843747,30.52,88.3,5,-1,Random,0.5,29.02,101.39,4,1328.3333333333333,0.0,True,-1.062368
2024-12-27 07:55:18.845326,22.33,86.72,5,-1,Random,0.5,31.41,93.08,4,751.5,0.0,True,-0.926835
2024-12-27 07:56:29.371551,26.42,83.08,5,0,Policy,0.5,26.42,83.08,5,1134.0,0.0,True,-1.127111
2024-12-27 07:58:03.820906,21.16,84.24,5,-1,Random,0.5,26.42,88.35,4,789.1666666666666,0.0,True,-0.936965
2024-12-27 08:00:03.843362,20.98,85.83,5,-1,Policy,0.5,31.33,86.67,4,872.8333333333334,0.0,True,-0.958723
2024-12-27 08:02:03.837903,18.06,80.0,5,-1,Random,0.5,25.77,87.64,4,771.0,0.0,True,-0.932106
2024-12-27 08:03:33.822864,21.51,86.21,5,-1,Random,0.5,23.01,80.98,4,789.0,0.0,True,-0.936921
2024-12-27 08:05:18.811165,39.84,89.94,5,-1,Policy,0.5,33.67,86.7,4,788.0,0.0,True,-0.936654
2024-12-27 08:07:18.795203,27.65,84.24,5,-1,Random,0.5,26.25,85.44,4,882.3333333333334,0.0,True,-0.961132
2024-12-27 08:08:28.979106,23.32,83.89,5,0,Policy,0.5,23.32,83.89,5,1222.5,0.0,True,-1.146457
2024-12-27 08:09:39.201961,16.79,87.68,5,0,Policy,0.5,16.79,87.68,5,790.6666666666666,0.0,True,-1.0436
2024-12-27 08:11:33.791426,16.64,86.87,5,-1,Policy,0.5,20.77,83.03,4,777.3333333333334,0.0,True,-0.933806
2024-12-27 08:13:33.801981,23.43,79.5,5,-1,Random,0.5,20.85,90.07,4,934.8333333333334,0.0,True,-0.974229
2024-12-27 08:15:03.787798,32.16,88.12,5,-1,Random,0.5,22.01,86.22,4,732.5,0.0,True,-0.921642
2024-12-27 08:17:03.777959,38.06,79.16,5,-1,Random,0.5,32.9,83.34,4,755.3333333333334,0.0,True,-0.927876
2024-12-27 08:18:33.784770,23.14,79.03,5,-1,Random,0.5,25.05,83.19,4,786.1666666666666,0.0,True,-0.936166
2024-12-27 08:19:43.555211,31.47,77.8,5,0,Policy,0.5,31.47,77.8,5,1060.5,0.0,True,-1.110424
2024-12-27 08:21:48.773693,19.73,87.17,5,-1,Policy,0.5,24.64,83.07,4,748.0,0.0,True,-0.925883
2024-12-27 08:23:18.767706,20.12,81.45,5,-1,Random,0.5,31.39,78.02,4,879.1666666666666,0.0,True,-0.960331
2024-12-27 08:24:29.126236,29.41,81.92,5,0,Policy,0.5,29.41,81.92,5,828.1666666666666,0.0,True,-1.053467
2024-12-27 08:26:03.754345,15.57,91.13,5,-1,Policy,0.5,19.43,87.75,4,856.8333333333334,0.0,True,-0.954639
2024-12-27 08:28:03.740515,26.07,89.98,5,-1,Random,0.5,20.56,95.08,4,845.0,0.0,True,-0.951595
2024-12-27 08:29:13.818364,21.14,81.02,5,0,Policy,0.5,21.14,81.02,5,1306.6666666666667,0.0,True,-1.164153
2024-12-27 08:31:03.730754,20.49,94.48,5,-1,Random,0.5,25.58,91.74,4,897.6666666666666,0.0,True,-0.964995
2024-12-27 08:32:12.938586,23.38,85.65,5,0,Policy,0.5,23.38,85.65,5,1343.8333333333333,0.0,True,-1.171763
2024-12-27 08:34:18.744827,25.36,96.63,5,-1,Policy,0.5,28.78,94.4,4,856.1666666666666,0.0,True,-0.954468
2024-12-27 08:35:29.169435,5.02,80.06,5,0,Policy,0.5,5.02,80.06,5,862.1666666666666,0.0,True,-1.06224
2024-12-27 08:36:39.323724,25.32,85.03,5,0,Policy,0.5,25.32,85.03,5,861.8333333333334,0.0,True,-1.062155
2024-12-27 08:38:18.758371,24.24,82.42,5,-1,Random,0.5,30.26,78.19,4,878.0,0.0,True,-0.960035
2024-12-27 08:39:30.725630,28.68,80.37,5,0,Policy,0.5,28.68,80.37,5,1237.1666666666667,0.0,True,-1.149588
2024-12-27 08:41:03.710142,24.02,90.59,5,-1,Policy,0.5,2.2,84.15,4,703.0,0.0,True,-0.913466
2024-12-27 08:42:14.284866,33.63,94.11,5,0,Policy,0.5,33.63,94.11,5,1216.0,0.0,True,-1.145062
2024-12-27 08:43:24.457314,21.2,89.73,5,0,Random,0.5,21.2,89.73,5,955.5,0.0,True,-1.085524
2024-12-27 08:44:34.850349,18.52,85.88,5,0,Policy,0.5,18.52,85.88,5,795.1666666666666,0.0,True,-1.044795
2024-12-27 08:46:03.675727,9.62,89.11,5,-1,Random,0.5,29.36,93.66,4,809.8333333333334,0.0,True,-0.942433
2024-12-27 08:47:33.692034,31.25,80.1,5,-1,Random,0.5,22.4,83.24,4,875.0,0.0,True,-0.959274
2024-12-27 08:49:03.684496,20.26,80.58,5,-1,Policy,0.5,28.76,89.8,4,723.6666666666666,0.0,True,-0.919209
2024-12-27 08:51:03.653166,34.87,78.82,5,-1,Policy,0.5,1.36,82.27,4,886.8333333333334,0.0,True,-0.962269
2024-12-27 08:52:33.655743,25.79,85.94,5,-1,Random,0.5,26.8,84.66,4,914.1666666666666,0.0,True,-0.969116
2024-12-27 08:53:43.784566,27.27,79.65,5,0,Policy,0.5,27.27,79.65,5,1029.5,0.0,True,-1.103207
2024-12-27 08:55:18.965352,20.33,86.92,5,-1,Random,0.5,21.98,81.27,4,1039.5,0.0,True,-0.999311
2024-12-27 08:59:03.787110,30.25,89.35,5,-1,Policy,0.5,99.51,83.79,1,8694.833333333334,16.666667,True,-2.448657
2024-12-27 09:00:13.938102,25.78,97.51,5,0,Policy,0.5,25.78,97.51,5,3348.3333333333335,0.0,True,-1.465989
2024-12-27 09:01:24.692413,27.8,102.57,5,0,Policy,0.5,27.8,102.57,5,1528.5,0.0,True,-1.207869
2024-12-27 09:03:03.832041,20.1,94.17,5,-1,Policy,0.5,25.1,92.84,4,881.1666666666666,0.0,True,-0.960837
2024-12-27 09:04:15.047945,36.83,94.72,5,0,Policy,0.5,36.83,94.72,5,1108.6666666666667,0.0,True,-1.121426
2024-12-27 09:05:25.934432,28.84,90.85,5,0,Policy,0.5,28.84,90.85,5,2701.8333333333335,0.0,True,-1.389355
2024-12-27 09:07:34.315377,20.4,87.92,5,-1,Random,0.5,25.47,80.02,4,883.6666666666666,0.0,True,-0.961469
2024-12-27 09:09:33.601555,30.49,86.48,5,-1,Random,0.5,38.07,90.12,4,1276.0,0.0,True,-1.051545
2024-12-27 09:10:44.417682,22.9,75.33,5,0,Policy,0.5,22.9,75.33,5,1928.8333333333333,0.0,True,-1.277844
2024-12-27 09:12:33.602928,43.67,96.51,5,-1,Random,0.5,52.68,94.36,4,737.6666666666666,0.0,True,-0.92306
2024-12-27 09:14:03.580034,31.46,78.78,5,-1,Random,0.5,27.92,84.05,4,884.8333333333334,0.0,True,-0.961764
2024-12-27 09:16:18.594334,31.44,79.45,5,-1,Random,0.5,24.98,83.55,4,731.6666666666666,0.0,True,-0.921413
2024-12-27 09:18:18.781666,23.33,81.41,5,-1,Random,0.5,26.98,81.95,4,1877.1666666666667,0.0,True,-1.163134
2024-12-27 09:20:18.691806,26.57,88.17,5,-1,Random,0.5,48.62,87.21,4,1203.5,0.0,True,-1.036133
2024-12-27 09:21:26.242490,40.61,95.77,5,0,Policy,0.5,40.61,95.77,5,1581.6666666666667,0.0,True,-1.217776
2024-12-27 09:23:03.567753,34.28,87.38,5,-1,Random,0.5,42.82,83.72,4,781.0,0.0,True,-0.934787
2024-12-27 09:24:33.575349,29.15,86.92,5,-1,Random,0.5,26.37,89.23,4,834.1666666666666,0.0,True,-0.948791
2024-12-27 09:26:18.569026,31.01,84.69,5,-1,Random,0.5,0.13,81.8,4,849.8333333333334,0.0,True,-0.95284
2024-12-27 09:27:48.554199,39.1,82.58,5,-1,Random,0.5,28.07,77.13,4,1018.6666666666666,0.0,True,-0.994423
2024-12-27 09:29:48.542427,31.21,76.39,5,-1,Policy,0.5,29.3,78.07,4,926.0,0.0,True,-0.972051
2024-12-27 09:30:59.508579,34.85,84.53,5,0,Policy,0.5,34.85,84.53,5,1448.3333333333333,0.0,True,-1.19253
2024-12-27 09:32:33.540519,22.04,87.31,5,-1,Random,0.5,27.52,83.04,4,973.3333333333334,0.0,True,-0.983609
2024-12-27 09:33:44.275343,43.56,80.51,5,0,Policy,0.5,43.56,80.51,5,957.0,0.0,True,-1.085889
2024-12-27 09:35:48.628810,29.18,78.69,5,-1,Random,0.5,36.44,78.93,4,4511.833333333333,0.0,True,-1.472636
2024-12-27 09:36:59.776435,40.97,87.08,5,0,Policy,0.5,40.97,87.08,5,813.8333333333334,0.0,True,-1.04972
2024-12-27 09:38:48.854874,23.38,89.68,5,-1,Random,0.5,29.19,87.85,4,1214.6666666666667,0.0,True,-1.03854
2024-12-27 09:41:03.822573,33.66,84.6,5,-1,Random,0.5,34.36,95.35,4,4719.5,0.0,True,-1.490243
2024-12-27 09:42:48.643929,54.74,104.94,5,-1,Random,0.5,32.23,85.97,4,1481.1666666666667,0.0,True,-1.092636
2024-12-27 09:44:48.677880,54.91,81.68,5,-1,Random,0.5,34.87,82.67,4,1149.0,0.0,True,-1.02421
2024-12-27 09:46:48.478598,48.9,92.77,5,-1,Policy,0.5,2.32,81.31,4,1295.3333333333333,0.0,True,-1.055572
2024-12-27 09:48:18.470907,27.25,85.69,5,-1,Random,0.5,53.5,87.36,4,760.0,0.0,True,-0.92914
2024-12-27 09:50:18.465105,31.65,74.75,5,-1,Random,0.5,42.82,79.02,4,1071.8333333333333,0.0,True,-1.0068
2024-12-27 09:51:48.465567,48.19,95.09,5,-1,Policy,0.5,29.85,88.23,4,865.1666666666666,0.0,True,-0.956771
2024-12-27 09:52:58.760582,33.96,94.02,5,0,Policy,0.5,33.96,94.02,5,851.8333333333334,0.0,True,-1.059591
2024-12-27 11:03:57.622890,66.16,79.98,5,-1,Random,0.5,93.86,99.07,4,4681.0,16.666667,True,-2.854204
2024-12-27 11:05:42.527028,40.42,89.73,5,-1,Random,0.5,35.39,88.77,4,1876.0,0.0,True,-1.162941
2024-12-27 11:06:56.544843,45.07,87.03,5,0,Policy,0.5,45.07,87.03,5,4016.8333333333335,0.0,True,-1.534073
2024-12-27 11:08:57.464932,29.48,87.32,5,-1,Random,0.5,34.67,84.44,4,1064.3333333333333,0.0,True,-1.005073
2024-12-27 11:10:57.432647,32.52,93.19,5,-1,Random,0.5,36.78,87.88,4,2483.8333333333335,0.0,True,-1.254223
2024-12-27 11:12:08.337111,39.52,90.12,5,0,Policy,0.5,39.52,90.12,5,1052.0,0.0,True,-1.108456
2024-12-27 11:14:12.399576,38.38,80.79,5,-1,Random,0.5,41.12,81.76,4,1004.1666666666666,0.0,True,-0.990991
2024-12-27 11:16:12.419456,49.68,84.0,5,-1,Random,0.5,47.29,85.64,4,1326.5,0.0,True,-1.061993
2024-12-27 11:18:12.348334,46.8,95.01,5,-1,Random,0.5,82.88,81.82,4,3351.5,0.0,True,-1.360099
2024-12-27 11:20:27.353916,39.64,82.54,5,-1,Random,0.5,61.91,89.12,4,994.8333333333334,0.0,True,-0.988769
2024-12-27 11:23:11.881152,45.33,78.55,5,-1,Policy,0.5,55.72,86.7,4,1352.6666666666667,0.0,True,-1.067318
2024-12-27 11:25:12.283199,51.4,86.9,4,-1,Random,0.5,19.91,78.15,3,960.3333333333334,0.0,True,-0.8435
